note_file,note_line,ref_kind,ref_file,ref_line_start,ref_line_end,ref_symbol,context
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,61,file-line,global.F,86,,,"- warning threshold for large free-surface elevation (`global.F:86` verbatim: ""elevation at which a warning is issued""; fort.6"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,63,symbol,,,,ErrorElev,- `ErrorElev`
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,64,file-line,global.F,91,,," threshold for clearly erroneous water-surface elevations (`global.F:91` verbatim: ""ADCIRC terminates if this elev is exceeded"")"
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,70,symbol,,,,adcprep,- `adcprep`
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,72,symbol,,,,adcirc,- `adcirc`
models/ADCIRC/source-analysis/adcirc-parameter-glossary-v1.md,74,symbol,,,,padcirc,- `padcirc`
models/ADCIRC/source-analysis/adcirc-preprocessing-foundation.md,23,symbol,,,,TAU0,ailure modes in ADCIRC work usually do not start in `DT` or `TAU0`.
models/ADCIRC/source-analysis/adcirc-preprocessing-foundation.md,38,symbol,,,,NWS,- meteorological forcing is selected through `NWS` and usually depends on a `fort.22` family input
models/ADCIRC/source-analysis/adcirc-preprocessing-foundation.md,90,symbol,,,,SMS,- `SMS` as a broad GUI-based commercial environment
models/ADCIRC/source-analysis/adcirc-preprocessing-foundation.md,91,symbol,,,,OceanMesh2D,- `OceanMesh2D` as an open MATLAB-based end-to-end mesh-generation path
models/ADCIRC/source-analysis/adcirc-preprocessing-foundation.md,92,symbol,,,,SubgridADCIRCUtility,- `SubgridADCIRCUtility` as a specialized terrain/subgrid enhancement path
models/ADCIRC/source-analysis/adcirc-preprocessing-foundation.md,93,symbol,,,,MetGet,- `MetGet` as a meteorological forcing acquisition and development sys
models/ADCIRC/source-analysis/adcirc-preprocessing-foundation.md,94,symbol,,,,f13builder,- `f13builder` and related utility programs for nodal attributes
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,6,file,presizes.F,,,,Control namelist + RunStartDateTime + fort.26 COMPUTE 카드) + presizes.F / prep.F / couple2swan.F diff hunk 직접 인용 (SwanTimeStep offs
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,6,file,prep.F,,,,ist + RunStartDateTime + fort.26 COMPUTE 카드) + presizes.F / prep.F / couple2swan.F diff hunk 직접 인용 (SwanTimeStep offset 계산 + [
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,6,file,couple2swan.F,,,,"StartDateTime + fort.26 COMPUTE 카드) + presizes.F / prep.F / couple2swan.F diff hunk 직접 인용 (SwanTimeStep offset 계산 + [1, SWAN_MTC] ran"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,15,symbol,,,,padcswan,How the `padcswan` binary couples ADCIRC and SWAN over a shared unstructured m
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,19,file-line,couple2swan.F,67,1236,,"- `couple2swan.F:67-1236` — main coupling module: init, run, finalize, RS computatio"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,20,file-line,driver.F,30,57,,- `driver.F:30-57` — `CSWAN` driver entry/finalize.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,20,symbol,,,,CSWAN,- `driver.F:30-57` — `CSWAN` driver entry/finalize.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,21,file-line,adcirc.F,428,483,,- `adcirc.F:428-483` — main loop coupling call.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,22,file-line,read_input.F,1080,1083,,"- `read_input.F:1080-1083, 1790-1817, 2255-2261` — `NRS` parsing and encoding."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,22,symbol,,,,NRS,"- `read_input.F:1080-1083, 1790-1817, 2255-2261` — `NRS` parsing and encoding."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,23,file-line,wind.F,52,60,,- `wind.F:52-60` — allowable NWS table.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,24,file-line,timestep.F,664,682,,"- `timestep.F:664-682, 695-725, 1214-1218` — wind passing, RS interpolation, hotf"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,25,file-line,hstart.F,325,337,,"- `hstart.F:325-337`, `write_output.F:4969-5112`, `netcdfio.F90:5555-7045, 8017"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,25,file-line,write_output.F,4969,5112,,"- `hstart.F:325-337`, `write_output.F:4969-5112`, `netcdfio.F90:5555-7045, 8017-8085` — hot-start."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,25,file-line,netcdfio.F90,5555,7045,,"- `hstart.F:325-337`, `write_output.F:4969-5112`, `netcdfio.F90:5555-7045, 8017-8085` — hot-start."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,26,file,../thirdparty/swan/SwanReadADCGrid.f,,,,- `../thirdparty/swan/SwanReadADCGrid.ftn90:44-153` — SWAN reads `fort.14`.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,27,file,../thirdparty/swan/swanmain.f,,,,"- `../thirdparty/swan/swanmain.ftn:895-902, 8696-8983` — SWAN-side coupling hooks."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,34,file-line,couple2swan.F,947,,,"AN_INIT` | Initialize SWAN, exchange grids/initial state | `couple2swan.F:947` |"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,34,symbol,,,,PADCSWAN_INIT,"| `PADCSWAN_INIT` | Initialize SWAN, exchange grids/initial state | `couple2s"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,36,symbol,,,,PADCSWAN_FINAL,| `PADCSWAN_FINAL` | Cleanup | `:1236` |
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,37,symbol,,,,ComputeRadiationStresses,| `ComputeRadiationStresses` | Integrate SWAN spectra to RS components | `:112` |
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,38,symbol,,,,ComputeWaveDrivenForces,| `ComputeWaveDrivenForces` | Convert RS gradients to nodal forces | `:210` |
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,40,file-line,driver.F,30,57,,"Driver glue (`driver.F:30-57`): imports `CSWAN` driver, calls `PADCSWAN_INIT` then `PADC"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,40,symbol,,,,CSWAN,"Driver glue (`driver.F:30-57`): imports `CSWAN` driver, calls `PADCSWAN_INIT` then `PADCSWAN_FINAL`."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,40,symbol,,,,PADCSWAN_INIT,"iver glue (`driver.F:30-57`): imports `CSWAN` driver, calls `PADCSWAN_INIT` then `PADCSWAN_FINAL`."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,40,symbol,,,,PADCSWAN_FINAL,"30-57`): imports `CSWAN` driver, calls `PADCSWAN_INIT` then `PADCSWAN_FINAL`."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,42,file-line,adcirc.F,428,483,,Time-loop call (`adcirc.F:428-483`):
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,51,file-line,couple2swan.F,950,,,"- ADCIRC runs every `DT`; SWAN `DT` imported as `SWAN_DT` (`couple2swan.F:950, 965`)."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,51,symbol,,,,SWAN_DT,"- ADCIRC runs every `DT`; SWAN `DT` imported as `SWAN_DT` (`couple2swan.F:950, 965`)."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,53,file-line,adcirc.F,475,483,,- ADCIRC calls SWAN only on that interval (`adcirc.F:475-483`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,54,file-line,couple2swan.F,1212,1215,," SWAN run, interpolation midpoint used for time-centering (`couple2swan.F:1212-1215`)."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,56,symbol,,,,CWTIM_INC,**Note**: there is **no `CWTIM_INC` symbol** in this tree; coupling interval comes from SWAN `T
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,60,file-line,couple2swan.F,112,119,,"1. SWAN spectra integrated into `ADCIRC_SXX/SXY/SYY` (`couple2swan.F:112-119, 177-196`)."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,62,file-line,timestep.F,695,703,, extrapolates/interpolates into `RSNX2/RSNY2` for `NRS=3` (`timestep.F:695-703`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,63,file-line,timestep.F,721,725,,4. Added to wind stress in momentum (`timestep.F:721-725`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,67,file-line,couple2swan.F,67,75,,"Allocated arrays (`couple2swan.F:67-75, 974-982`):"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,68,symbol,,,,SWAN_ETA2,- `SWAN_ETA2` — water level.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,69,symbol,,,,SWAN_UU2,"- `SWAN_UU2`, `SWAN_VV2` — currents."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,69,symbol,,,,SWAN_VV2,"- `SWAN_UU2`, `SWAN_VV2` — currents."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,70,symbol,,,,SWAN_WX2,"- `SWAN_WX2`, `SWAN_WY2` — winds (if `COUPWIND`)."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,70,symbol,,,,SWAN_WY2,"- `SWAN_WX2`, `SWAN_WY2` — winds (if `COUPWIND`)."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,70,symbol,,,,COUPWIND,"- `SWAN_WX2`, `SWAN_WY2` — winds (if `COUPWIND`)."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,77,file-line,timestep.F,664,682,,- Wind passed from ADCIRC met → SWAN if `COUPWIND` (`timestep.F:664-682`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,77,symbol,,,,COUPWIND,- Wind passed from ADCIRC met → SWAN if `COUPWIND` (`timestep.F:664-682`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,79,file,../thirdparty/swan/swanmain.f,,,,SWAN-side memory grab post-preprocess (`../thirdparty/swan/swanmain.ftn:8696-8983`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,83,file,SwanReadADCGrid.f,,,,WAN unstructured ADCIRC reader explicitly opens `fort.14` (`SwanReadADCGrid.ftn90:44-103`):
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,86,file-line,couple2swan.F,596,598,,"pler uses SWAN `nverts/xcugrd/ycugrd` for output/exchange (`couple2swan.F:596-598, 800-835`)."
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,92,file-line,wind.F,52,60,,**Important**: `wind.F:52-60` allowable base `NWS` list **excludes 83/84**.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,92,symbol,,,,NWS,**Important**: `wind.F:52-60` allowable base `NWS` list **excludes 83/84**.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,94,file-line,read_input.F,1790,1817,,"Instead, `read_input.F:1790-1817` parses radiation-stress coupling from **hundreds digit**:"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,116,symbol,,,,makefile,`makefile` distinguishes:
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,120,symbol,,,,padcirc,"| `padcirc` (parallel ADCIRC) | `FFLAGS3 $(DP)`, no SWAN VPATH | Not bu"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,121,symbol,,,,padcswan,"| `padcswan` (coupled) | parallel + `-DCSWAN`, SWAN VPATH, SWAN switch `"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,125,symbol,,,,padcswan,So **always use `padcswan` for coupled runs**; `padcirc` even with `NRS=3` won't have 
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,125,symbol,,,,padcirc,So **always use `padcswan` for coupled runs**; `padcirc` even with `NRS=3` won't have SWAN linked.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,129,file-line,hstart.F,325,337,,NX/RSNY`; for `NRS=3` also reads `SWAN_RSNX/RSNY` history (`hstart.F:325-337`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,133,file-line,write_output.F,4969,5112,,- If `NRS=3`: SWAN RS arrays (`write_output.F:4969-5112`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,135,file-line,netcdfio.F90,5555,5568,,NetCDF hot-start defines `swan_rsx1/rsy1/rsx2/rsy2` (`netcdfio.F90:5555-5568`); writes for `nrs==3` (`:6966-7045`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,138,file-line,read_input.F,1080,1083,,- ADCIRC sets `SwanHotStartUnit` (`read_input.F:1080-1083`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,138,symbol,,,,SwanHotStartUnit,- ADCIRC sets `SwanHotStartUnit` (`read_input.F:1080-1083`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,139,file-line,timestep.F,1214,1218,,- `timestep.F:1214-1218` defers SWAN hotfile write until after next SWAN step.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,140,file,swanmain.f,,,,- SWAN calls `BACKUP` then clears flag (`swanmain.ftn:895-902`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,140,symbol,,,,BACKUP,- SWAN calls `BACKUP` then clears flag (`swanmain.ftn:895-902`).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,142,file-line,netcdfio.F90,8017,8085,,`hs%rs1/rs2` IDs into `swan_*` arrays — not `hs%swan_rs*` (`netcdfio.F90:8017-8085`). This may indicate a latent bug in NetCDF restart of SWAN
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,148,symbol,,,,padcswan,"| Tide + wave coupling, OWI met | Compile `padcswan`; set `NWS=312` (or `308` for OWI ASCII met) |"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,153,symbol,,,,SwanHotStartUnit,-start coupled run | `IHOT=67/68` for ADCIRC; SWAN auto via `SwanHotStartUnit` |
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,158,symbol,,,,padcswan,- Use `padcswan` binary; verify with `padcswan --help` or check link map for
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,158,symbol,,,,swan,binary; verify with `padcswan --help` or check link map for `swan` symbols.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,159,symbol,,,,SWAN_DT,- `SWAN_DT` typically 60-1800 s; ADCIRC `DT` 0.5-5 s. Ratio 100-300 is 
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,160,symbol,,,,OutputControl,- Set ADCIRC `OutputControl` and SWAN `BLOCK` outputs at compatible intervals for diagno
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,160,symbol,,,,BLOCK,- Set ADCIRC `OutputControl` and SWAN `BLOCK` outputs at compatible intervals for diagnostic plots.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,162,file,couple2swan.F,,,,"- `COUPWIND` flag in `couple2swan.F`: if true, ADCIRC met goes to SWAN; if false, SWAN reads it"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,162,symbol,,,,COUPWIND,"- `COUPWIND` flag in `couple2swan.F`: if true, ADCIRC met goes to SWAN; "
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,164,symbol,,,,HOTSTART,- SWAN spectral hot-start (`HOTSTART` in SWAN input) is separate from ADCIRC hot-start; both must
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,169,symbol,,,,padcirc,- ▢ Using `padcirc` with `NWS=308` — base met works but no SWAN linked; runs wi
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,170,symbol,,,,SWAN_DT,- ▢ `SWAN_DT` not divisible by `DT` — coupling interval rounds; output fr
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,172,symbol,,,,TIMELOC, ADCIRC catches up — cyclic dependency; ensure both at same `TIMELOC`.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,173,symbol,,,,INPGRID,ime alignment — `STATIM/REFTIM` apply to ADCIRC; SWAN reads `INPGRID` time block independently. Match epochs.
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,174,file-line,netcdfio.F90,8017,8085,,- ▢ NetCDF restart with `NRS=3` — possible bug at `netcdfio.F90:8017-8085` (`hs%rs1/rs2` vs `hs%swan_rs*`); test on small case before
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,178,file,//github.c,,,,"PR [#498](https://github.com/adcirc/adcirc/pull/498) (OPEN, branch `Spatial-and-Tempor"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,178,file,//github.c,,,, 2 예정. 외부 docs: [CCHT-NCSU/Spatial-Temporal-Controls](https://github.com/ccht-ncsu/Spatial-Temporal-Controls).
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,186,symbol,,,,RunStartDateTime,`RunStartDateTime` 은 현 ADCIRC 시뮬레이션의 시작 시각
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,188,symbol,,,,COMPUTE,- **fort.26 (SWAN)** 의 `COMPUTE` 카드를 desired range 로 변경:
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,193,symbol,,,,RunStartDateTime,"→ namelist 없거나 `RunStartDateTime` 에 `-` 포함 (default sentinel `""-99999""`) 시 **기존 동작 그대로 (전체 시간"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,199,file,prep/presizes.F,,,,| `prep/presizes.F` | +RunStartDateTime 변수 + SWANTimeControl namelist + SIZEUP
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,200,file,prep/prep.F,,,,| `prep/prep.F` | `PREP15` 에서 `SWANTimeControl` namelist write | 파티션 prep 
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,200,symbol,,,,PREP15,| `prep/prep.F` | `PREP15` 에서 `SWANTimeControl` namelist write | 파티션 prep 단계 출력 보존 |
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,200,symbol,,,,SWANTimeControl,| `prep/prep.F` | `PREP15` 에서 `SWANTimeControl` namelist write | 파티션 prep 단계 출력 보존 |
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,201,file,src/couple2swan.F,,,,| `src/couple2swan.F` | `SwanTimeStep` 초기값 = 0 명시; `PADCSWAN_INIT` 에서 `RunStartD
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,201,symbol,,,,SwanTimeStep,| `src/couple2swan.F` | `SwanTimeStep` 초기값 = 0 명시; `PADCSWAN_INIT` 에서 `RunStartDateTime` 파싱 → `Swa
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,201,symbol,,,,PADCSWAN_INIT,| `src/couple2swan.F` | `SwanTimeStep` 초기값 = 0 명시; `PADCSWAN_INIT` 에서 `RunStartDateTime` 파싱 → `SwanTimeStep = NINT((AdcircStar
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,201,symbol,,,,RunStartDateTime,ple2swan.F` | `SwanTimeStep` 초기값 = 0 명시; `PADCSWAN_INIT` 에서 `RunStartDateTime` 파싱 → `SwanTimeStep = NINT((AdcircStartTime - SWAN_TINIC) / 
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,201,symbol,,,,PADCSWAN_RUN,"TimeStep = NINT((AdcircStartTime - SWAN_TINIC) / SWAN_DT)`; `PADCSWAN_RUN` 에서 `[1, SWAN_MTC]` 범위 밖이면 `SWMAIN` skip + wave output senti"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,201,symbol,,,,SWMAIN,"INIC) / SWAN_DT)`; `PADCSWAN_RUN` 에서 `[1, SWAN_MTC]` 범위 밖이면 `SWMAIN` skip + wave output sentinel + radiation stress 0 | 핵심 coupl"
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,204,file,couple2swan.F,,,,### Algorithm 요점 (couple2swan.F PADCSWAN_INIT/RUN)
models/ADCIRC/source-analysis/adcirc-swan-coupling.md,227,symbol,,,,SWAN_MTC,→ 핵심 `SWAN_MTC` 는 SWAN 측 (fort.26) `COMPUTE` 카드로부터 도출되는 MTC (Maximum Time-s
